customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score
2089,163,6,1989.4,1,1,1,111
2090,153,9,8478.19,1,2,4,124
2091,107,10,4410.01,2,3,2,232
2092,454,5,3153.94,1,1,1,111
2093,400,6,821.14,1,1,1,111
2094,40,11,9828.68,3,3,4,334
2095,152,8,5436.88,2,2,2,222
2096,22,6,3748.51,4,1,1,411
2097,355,6,2853.4300000000003,1,1,1,111
2098,16,14,8958.91,4,4,4,444
2099,40,10,6426.66,3,3,3,333
2100,31,13,7331.97,4,4,3,443
2101,154,8,7517.099999999999,1,2,3,123
2102,185,15,11694.98,1,4,4,144
2103,97,10,3742.83,2,3,1,231
2104,36,5,2732.97,3,1,1,311
2105,266,8,6878.55,1,2,3,123
2106,38,8,5183.61,3,2,2,322
2107,154,9,4951.5,1,2,2,122
2108,1,10,8914.71,4,3,4,434
2109,72,16,12165.39,3,4,4,344
2110,74,16,10815.75,3,4,4,344
2111,388,8,7349.51,1,2,3,123
2112,54,10,7181.0199999999995,3,3,3,333
2113,7,8,5756.61,4,2,2,422
2114,244,7,2928.88,1,1,1,111
2115,129,10,5422.62,2,3,2,232
2116,98,10,5792.14,2,3,2,232
2117,11,9,7157.5,4,2,3,423
2118,152,5,2973.27,2,1,1,211
2119,34,15,11952.7,3,4,4,344
2120,149,10,4339.15,2,3,2,232
2121,8,15,8864.22,4,4,4,444
2122,8,5,1247.92,4,1,1,411
2123,32,10,8380.36,4,3,4,434
2124,38,14,4703.59,3,4,2,342
2125,39,14,8338.89,3,4,4,344
2126,5,18,16473.81,4,4,4,444
2127,191,9,4422.6,1,2,2,122
2128,64,10,4849.26,3,3,2,332
2129,249,15,8659.86,1,4,4,144
2130,173,8,5914.91,1,2,2,122
2131,311,5,3226.58,1,1,1,111
2132,70,10,8036.35,3,3,3,333
2133,14,8,6576.6,4,2,3,423
2134,53,11,5661.44,3,3,2,332
2135,227,8,7852.73,1,2,3,123
2136,56,8,8556.89,3,2,4,324
2137,61,12,3671.43,3,3,1,331
2138,48,15,10791.23,3,4,4,344
2139,102,13,4746.3099999999995,2,4,2,242
2140,419,8,1537.6299999999999,1,2,1,121
2141,17,17,9068.48,4,4,4,444
2142,32,8,5064.54,4,2,2,422
2143,84,13,7604.2,2,4,3,243
2144,12,8,3625.73,4,2,1,421
2145,147,8,5237.12,2,2,2,222
2146,134,12,8026.23,2,3,3,233
2147,118,15,12568.59,2,4,4,244
2148,88,10,6389.0,2,3,3,233
2149,252,9,5997.08,1,2,2,122
2150,4,9,7463.66,4,2,3,423
2151,87,7,3888.04,2,1,1,211
2152,37,12,6515.44,3,3,3,333
2153,2,14,10007.16,4,4,4,444
2154,26,6,2282.3,4,1,1,411
2155,125,7,1564.8400000000001,2,1,1,211
2156,125,12,5472.24,2,3,2,232
2157,35,10,6414.2699999999995,3,3,3,333
2158,18,14,11014.789999999999,4,4,4,444
2159,151,11,9030.11,2,3,4,234
2160,4,12,6115.01,4,3,3,433
2161,41,8,3990.95,3,2,1,321
2162,11,13,5731.61,4,4,2,442
2163,54,15,10278.23,3,4,4,344
2164,135,8,3224.29,2,2,1,221
2165,44,7,3814.91,3,1,1,311
2166,15,18,13076.99,4,4,4,444
2167,80,7,3123.0499999999997,2,1,1,211
2168,187,10,8805.86,1,3,4,134
2169,204,9,5665.84,1,2,2,122
2170,474,8,5101.82,1,2,2,122
2171,25,12,6277.469999999999,4,3,3,433
2172,27,8,3321.8199999999997,4,2,1,421
2173,459,11,10330.48,1,3,4,134
2174,29,13,12551.01,4,4,4,444
2175,34,11,6879.87,3,3,3,333
2176,306,13,7053.219999999999,1,4,3,143
2177,41,9,4691.7,3,2,2,322
2178,331,9,11082.849999999999,1,2,4,124
2179,54,9,8106.21,3,2,3,323
2180,39,14,9468.26,3,4,4,344
2181,20,16,9304.130000000001,4,4,4,444
2182,13,6,3083.5699999999997,4,1,1,411
2183,233,8,3677.44,1,2,1,121
2184,24,15,8535.18,4,4,4,444
2185,54,10,8156.679999999999,3,3,3,333
2186,30,6,2887.02,4,1,1,411
2187,212,13,6011.3,1,4,2,142
2188,87,8,4300.6,2,2,2,222
2189,15,11,3697.14,4,3,1,431
2190,53,5,5203.629999999999,3,1,2,312
2191,309,9,5120.86,1,2,2,122
2192,27,13,2981.0,4,4,1,441
2193,56,20,22121.71,3,4,4,344
2194,44,10,5777.81,3,3,2,332
2195,13,12,8482.46,4,3,4,434
2196,36,11,7866.16,3,3,3,333
2197,177,5,4104.08,1,1,1,111
2198,32,11,4589.75,4,3,2,432
2199,176,13,8952.39,1,4,4,144
2200,217,9,3944.7,1,2,1,121
2201,33,7,5012.2300000000005,4,1,2,412
2202,194,12,6587.820000000001,1,3,3,133
2203,199,10,9762.73,1,3,4,134
2204,29,14,8000.87,4,4,3,443
2205,64,13,6950.53,3,4,3,343
2206,8,13,7770.74,4,4,3,443
2207,190,7,4917.18,1,1,2,112
2208,71,14,8435.69,3,4,4,344
2209,46,12,6507.61,3,3,3,333
2210,52,8,5240.95,3,2,2,322
2211,39,16,7769.09,3,4,3,343
2212,19,10,3867.8399999999997,4,3,1,431
2213,122,13,7372.66,2,4,3,243
2214,70,8,2501.49,3,2,1,321
2215,316,11,5183.8,1,3,2,132
2216,60,12,7522.95,3,3,3,333
2217,5,6,6802.389999999999,4,1,3,413
2218,4,9,6756.4400000000005,4,2,3,423
2219,24,8,4222.76,4,2,1,421
2220,27,7,2541.18,4,1,1,411
2221,119,14,12617.58,2,4,4,244
2222,15,10,10639.7,4,3,4,434
2223,52,8,9526.279999999999,3,2,4,324
2224,127,11,7034.94,2,3,3,233
2225,1,15,9482.380000000001,4,4,4,444
2226,35,16,9007.64,3,4,4,344
2227,27,5,2568.6099999999997,4,1,1,411
2228,122,11,10487.6,2,3,4,234
2229,214,9,3957.23,1,2,1,121
2230,254,8,3621.4,1,2,1,121
2231,66,13,6433.9,3,4,3,343
2232,45,7,7444.59,3,1,3,313
2233,136,6,2005.21,2,1,1,211
2234,313,3,1860.0099999999998,1,1,1,111
2235,96,8,3835.37,2,2,1,221
2236,344,10,7206.86,1,3,3,133
2237,63,12,6082.389999999999,3,3,3,333
2238,68,11,4349.32,3,3,2,332
2239,156,6,3927.62,1,1,1,111
2240,16,10,6450.83,4,3,3,433
2241,48,10,12215.04,3,3,4,334
2242,450,6,3273.5,1,1,1,111
2243,18,7,3236.8199999999997,4,1,1,411
2244,399,8,6448.43,1,2,3,123
2245,198,5,2046.76,1,1,1,111
2246,10,8,3112.67,4,2,1,421
2247,50,10,7483.75,3,3,3,333
2248,36,12,6511.6900000000005,3,3,3,333
2249,151,7,4061.37,2,1,1,211
2250,202,7,7637.0199999999995,1,1,3,113
2251,82,11,6135.87,2,3,3,233
2252,177,10,9531.84,1,3,4,134
2253,103,13,14022.189999999999,2,4,4,244
2254,30,18,12208.16,4,4,4,444
2255,74,11,4900.11,3,3,2,332
2256,51,9,5951.79,3,2,2,322
2257,209,8,3977.07,1,2,1,121
2258,228,10,11821.54,1,3,4,134
2259,21,9,4401.34,4,2,2,422
2260,109,9,6009.16,2,2,2,222
2261,3,7,3009.86,4,1,1,411
2262,85,12,5459.27,2,3,2,232
2263,112,10,4506.1,2,3,2,232
2264,53,16,12289.07,3,4,4,344
2265,3,7,5391.42,4,1,2,412
2266,209,12,4887.67,1,3,2,132
2267,108,14,12809.79,2,4,4,244
2268,3,10,4315.22,4,3,2,432
2269,46,11,8392.289999999999,3,3,4,334
2270,34,8,4610.6,3,2,2,322
2271,381,12,8620.85,1,3,4,134
2272,435,6,4275.09,1,1,1,111
2273,65,6,3845.41,3,1,1,311
2274,161,6,5435.59,1,1,2,112
2275,5,14,5551.48,4,4,2,442
2276,22,9,7994.36,4,2,3,423
2277,180,10,12735.28,1,3,4,134
2278,65,13,5567.92,3,4,2,342
2279,37,14,10196.14,3,4,4,344
2280,17,7,4606.530000000001,4,1,2,412
2281,107,6,4106.84,2,1,1,211
2282,93,5,2998.8999999999996,2,1,1,211
2283,23,4,2034.01,4,1,1,411
2284,73,14,9401.81,3,4,4,344
2285,39,7,5749.33,3,1,2,312
2286,57,5,2475.3500000000004,3,1,1,311
2287,106,10,4548.410000000001,2,3,2,232
2288,106,5,4727.82,2,1,2,212
2289,242,10,2668.41,1,3,1,131
2290,51,6,5814.09,3,1,2,312
2291,10,15,7389.0,4,4,3,443
2292,82,10,3131.03,2,3,1,231
2293,62,15,6170.78,3,4,3,343
2294,10,11,4402.35,4,3,2,432
2295,154,5,979.0,1,1,1,111
2296,58,10,9211.39,3,3,4,334
2297,22,5,1977.45,4,1,1,411
2298,155,16,9267.86,1,4,4,144
2299,278,4,3025.75,1,1,1,111
2300,28,14,10224.03,4,4,4,444
2301,12,7,2370.04,4,1,1,411
2302,325,5,6186.23,1,1,3,113
2303,6,12,6703.46,4,3,3,433
2304,270,9,6254.9,1,2,3,123
2305,8,9,4265.09,4,2,1,421
2306,49,13,11257.92,3,4,4,344
2307,110,9,5761.42,2,2,2,222
2308,119,9,5925.18,2,2,2,222
2309,22,9,1853.69,4,2,1,421
2310,183,9,4122.889999999999,1,2,1,121
2311,35,9,6779.79,3,2,3,323
2312,38,14,7498.33,3,4,3,343
2313,28,11,5271.139999999999,4,3,2,432
2314,159,8,7214.969999999999,1,2,3,123
2315,248,8,6686.94,1,2,3,123
2316,81,6,6121.27,2,1,3,213
2317,110,6,2235.79,2,1,1,211
2318,130,5,5870.16,2,1,2,212
2319,82,11,8771.55,2,3,4,234
2320,43,7,1213.74,3,1,1,311
2321,17,9,8368.49,4,2,4,424
2322,133,14,7963.2,2,4,3,243
2323,62,14,9957.11,3,4,4,344
2324,172,6,4561.7699999999995,1,1,2,112
2325,14,15,9491.79,4,4,4,444
2326,74,8,4098.58,3,2,1,321
2327,29,9,7158.16,4,2,3,423
2328,139,8,4642.95,2,2,2,222
2329,46,10,5067.31,3,3,2,332
2330,86,14,8899.599999999999,2,4,4,244
2331,95,9,8225.41,2,2,3,223
2332,227,9,5190.87,1,2,2,122
2333,44,13,11927.9,3,4,4,344
2334,60,11,6700.4400000000005,3,3,3,333
2335,99,12,7994.79,2,3,3,233
2336,1,13,6133.78,4,4,3,443
2337,10,10,10427.279999999999,4,3,4,434
2338,128,13,6193.75,2,4,3,243
2339,36,7,4034.17,3,1,1,311
2340,24,13,4568.1900000000005,4,4,2,442
2341,153,6,4210.3099999999995,1,1,1,111
2342,93,10,7727.379999999999,2,3,3,233
2343,159,5,2928.19,1,1,1,111
2344,70,9,7719.599999999999,3,2,3,323
2345,199,17,13425.26,1,4,4,144
2346,112,8,2328.35,2,2,1,221
2347,92,10,4843.78,2,3,2,232
2348,199,7,4790.04,1,1,2,112
2349,188,7,4937.0,1,1,2,112
2350,74,12,6728.4,3,3,3,333
2351,110,12,5779.9400000000005,2,3,2,232
2352,16,9,7241.34,4,2,3,423
2353,372,5,6287.550000000001,1,1,3,113
2354,301,10,3460.51,1,3,1,131
2355,549,4,4019.41,1,1,1,111
2356,57,6,6640.55,3,1,3,313
2357,117,13,9631.59,2,4,4,244
2358,37,13,11307.77,3,4,4,344
2359,150,11,4086.43,2,3,1,231
2360,116,16,11306.28,2,4,4,244
2361,38,10,8423.23,3,3,4,334
2362,15,11,6383.3099999999995,4,3,3,433
2363,2,13,7579.700000000001,4,4,3,443
2364,128,7,6793.28,2,1,3,213
2365,69,13,6190.21,3,4,3,343
2366,360,6,4833.21,1,1,2,112
2367,171,7,7778.99,1,1,3,113
2368,50,10,6945.98,3,3,3,333
2369,8,7,6247.91,4,1,3,413
2370,36,7,3727.92,3,1,1,311
2371,212,11,12378.11,1,3,4,134
2372,137,8,5466.37,2,2,2,222
2373,14,10,8848.78,4,3,4,434
2374,14,14,7564.1900000000005,4,4,3,443
2375,404,9,7673.6900000000005,1,2,3,123
2376,132,8,5618.4,2,2,2,222
2377,40,11,6817.39,3,3,3,333
2378,73,12,5877.45,3,3,2,332
2379,35,7,5359.19,3,1,2,312
2380,17,13,6557.679999999999,4,4,3,443
2381,198,6,2652.3399999999997,1,1,1,111
2382,21,14,9507.64,4,4,4,444
2383,240,7,4761.4,1,1,2,112
2384,48,12,9494.14,3,3,4,334
2385,19,10,4883.4,4,3,2,432
2386,14,13,9968.76,4,4,4,444
2387,112,17,8534.06,2,4,4,244
2388,53,10,6208.75,3,3,3,333
2389,84,7,3867.08,2,1,1,211
2390,73,4,3849.15,3,1,1,311
2391,278,8,2622.42,1,2,1,121
2392,28,8,6959.99,4,2,3,423
2393,146,10,8240.21,2,3,4,234
2394,40,11,4160.3099999999995,3,3,1,331
2395,60,8,2930.62,3,2,1,321
2396,81,9,9055.06,2,2,4,224
2397,133,11,6265.74,2,3,3,233
2398,3,9,5808.33,4,2,2,422
2399,145,12,5728.9,2,3,2,232
2400,75,16,11179.57,3,4,4,344
2401,291,10,6447.79,1,3,3,133
2402,262,12,7681.81,1,3,3,133
2403,80,11,7484.38,2,3,3,233
2404,30,6,1736.61,4,1,1,411
2405,94,9,3471.31,2,2,1,221
2406,3,11,6274.01,4,3,3,433
2407,86,11,6127.03,2,3,3,233
2408,10,14,7316.62,4,4,3,443
2409,59,17,8471.619999999999,3,4,4,344
2410,7,12,4145.62,4,3,1,431
2411,77,9,9874.53,2,2,4,224
2412,167,8,4020.3999999999996,1,2,1,121
2413,69,10,8120.64,3,3,3,333
2414,12,15,9252.69,4,4,4,444
2415,42,13,5736.21,3,4,2,342
2416,90,11,6512.9,2,3,3,233
2417,302,8,8298.98,1,2,4,124
2418,39,12,7153.5,3,3,3,333
2419,35,13,8072.96,3,4,3,343
2420,126,10,7330.71,2,3,3,233
2421,112,13,9813.13,2,4,4,244
2422,9,14,11019.83,4,4,4,444
2423,141,15,8402.67,2,4,4,244
2424,24,14,6066.43,4,4,3,443
2425,71,10,3379.2000000000003,3,3,1,331
2426,50,12,6173.35,3,3,3,333
2427,150,9,4981.68,2,2,2,222
2428,108,8,4756.9400000000005,2,2,2,222
2429,154,10,5432.56,1,3,2,132
2430,128,9,3032.02,2,2,1,221
2431,32,7,3347.8199999999997,4,1,1,411
2432,233,8,2109.93,1,2,1,121
2433,1,14,15435.73,4,4,4,444
2434,14,10,3809.7,4,3,1,431
2435,112,6,3445.38,2,1,1,211
2436,71,10,9535.68,3,3,4,334
2437,423,6,2094.81,1,1,1,111
2438,41,15,11502.26,3,4,4,344
2439,168,10,5199.77,1,3,2,132
2440,207,11,10348.04,1,3,4,134
2441,364,11,9013.289999999999,1,3,4,134
2442,29,13,7800.160000000001,4,4,3,443
2443,64,13,5172.26,3,4,2,342
2444,322,9,7447.75,1,2,3,123
2445,239,6,1320.99,1,1,1,111
2446,164,10,5646.36,1,3,2,132
2447,238,10,7047.429999999999,1,3,3,133
2448,26,17,11375.46,4,4,4,444
2449,47,10,11194.62,3,3,4,334
2450,42,7,7439.31,3,1,3,313
2451,138,10,7077.47,2,3,3,233
2452,61,10,5346.67,3,3,2,332
2453,56,15,10939.619999999999,3,4,4,344
2454,32,11,8134.79,4,3,3,433
2455,103,11,6005.2,2,3,2,232
2456,379,6,2970.19,1,1,1,111
2457,29,8,3933.49,4,2,1,421
2458,36,12,6251.13,3,3,3,333
2459,13,11,4043.6099999999997,4,3,1,431
2460,6,8,5350.14,4,2,2,422
2461,279,9,5450.07,1,2,2,122
2462,341,8,3331.84,1,2,1,121
2463,108,10,5828.41,2,3,2,232
2464,227,7,3963.2200000000003,1,1,1,111
2465,445,5,3109.0299999999997,1,1,1,111
2466,79,13,9658.779999999999,2,4,4,244
2467,117,7,2612.76,2,1,1,211
2468,17,7,5495.780000000001,4,1,2,412
2469,58,13,12736.67,3,4,4,344
2470,114,10,6192.0,2,3,3,233
2471,38,14,10337.99,3,4,4,344
2472,3,13,11300.22,4,4,4,444
2473,104,7,3303.0,2,1,1,211
2474,21,9,6454.75,4,2,3,423
2475,57,15,7051.65,3,4,3,343
2476,34,16,6824.52,3,4,3,343
2477,104,6,1476.27,2,1,1,211
2478,94,10,6920.36,2,3,3,233
2479,126,7,2521.7200000000003,2,1,1,211
2480,199,5,4463.85,1,1,2,112
2481,114,12,6063.8,2,3,3,233
2482,93,6,2894.12,2,1,1,211
2483,74,12,4828.74,3,3,2,332
2484,1,11,5958.34,4,3,2,432
2485,131,6,2695.19,2,1,1,211
2486,25,12,8464.81,4,3,4,434
2487,4,7,2663.48,4,1,1,411
2488,111,11,7407.21,2,3,3,233
2489,229,8,3326.11,1,2,1,121
2490,26,7,6667.66,4,1,3,413
2491,3,9,4693.860000000001,4,2,2,422
2492,222,7,5213.780000000001,1,1,2,112
2493,129,15,6104.84,2,4,3,243
2494,117,7,4524.09,2,1,2,212
2495,151,9,5061.72,2,2,2,222
2496,215,8,4416.07,1,2,2,122
2497,31,11,5428.82,4,3,2,432
2498,325,12,11915.43,1,3,4,134
2499,146,10,6204.84,2,3,3,233
2500,42,8,6469.59,3,2,3,323
2501,38,6,4992.18,3,1,2,312
2502,131,15,8551.21,2,4,4,244
2503,27,5,7779.889999999999,4,1,3,413
2504,96,11,7022.64,2,3,3,233
2505,196,12,7303.75,1,3,3,133
2506,184,8,4019.31,1,2,1,121
2507,145,9,11725.63,2,2,4,224
2508,18,5,1618.08,4,1,1,411
2509,23,8,3218.5,4,2,1,421
2510,69,14,5791.04,3,4,2,342
2511,310,8,3567.9300000000003,1,2,1,121
2512,116,15,10125.57,2,4,4,244
2513,44,11,5810.24,3,3,2,332
2514,140,12,9316.55,2,3,4,234
2515,539,4,2022.58,1,1,1,111
2516,217,8,4637.73,1,2,2,122
2517,251,9,7676.51,1,2,3,123
2518,61,10,6877.43,3,3,3,333
2519,131,8,4871.51,2,2,2,222
2520,174,5,2159.52,1,1,1,111
2521,101,8,5602.75,2,2,2,222
2522,30,12,9144.45,4,3,4,434
2523,13,10,4746.4800000000005,4,3,2,432
2524,147,8,3755.4900000000002,2,2,1,221
2525,149,11,6581.15,2,3,3,233
2526,141,16,8388.869999999999,2,4,4,244
2527,112,13,6486.8,2,4,3,243
2528,670,9,5052.2699999999995,1,2,2,122
2529,275,8,6026.82,1,2,3,123
2530,281,7,3703.79,1,1,1,111
2531,9,12,10269.9,4,3,4,434
2532,60,8,4911.66,3,2,2,322
2533,482,6,5668.78,1,1,2,112
2534,296,9,5591.67,1,2,2,122
2535,16,12,6951.7,4,3,3,433
2536,502,9,4334.91,1,2,2,122
2537,161,8,4797.5,1,2,2,122
2538,14,7,2858.6499999999996,4,1,1,411
2539,29,11,10568.46,4,3,4,434
2540,31,18,20338.739999999998,4,4,4,444
2541,22,10,5140.79,4,3,2,432
2542,320,9,1782.81,1,2,1,121
2543,49,15,7496.360000000001,3,4,3,343
2544,149,3,2256.0299999999997,2,1,1,211
2545,127,12,7994.929999999999,2,3,3,233
2546,10,18,10943.64,4,4,4,444
2547,58,6,4015.21,3,1,1,311
2548,9,8,8633.81,4,2,4,424
2549,37,13,9449.58,3,4,4,344
2550,14,17,10680.02,4,4,4,444
2551,24,11,15592.77,4,3,4,434
2552,2,8,4626.84,4,2,2,422
2553,11,12,7890.84,4,3,3,433
2554,9,12,4088.07,4,3,1,431
2555,158,6,2211.9,1,1,1,111
2556,10,9,8072.93,4,2,3,423
2557,183,7,5064.92,1,1,2,112
2558,289,7,3513.5299999999997,1,1,1,111
2559,255,6,9076.75,1,1,4,114
2560,565,7,4805.889999999999,1,1,2,112
2561,154,8,5506.85,1,2,2,122
2562,28,10,8953.26,4,3,4,434
2563,115,7,5112.58,2,1,2,212
2564,30,10,4365.47,4,3,2,432
2565,130,8,4324.94,2,2,2,222
2566,9,10,3540.2200000000003,4,3,1,431
2567,47,13,7986.8,3,4,3,343
2568,18,11,7421.38,4,3,3,433
2569,68,14,11229.83,3,4,4,344
2570,140,17,7162.25,2,4,3,243
2571,134,14,10794.73,2,4,4,244
2572,297,6,4633.79,1,1,2,112
2573,77,9,10050.21,2,2,4,224
2574,17,10,5634.06,4,3,2,432
2575,95,10,6854.14,2,3,3,233
2576,152,5,3430.7300000000005,2,1,1,211
2577,15,10,3914.71,4,3,1,431
2578,36,10,5026.97,3,3,2,332
2579,197,6,3410.21,1,1,1,111
2580,72,12,7874.74,3,3,3,333
2581,90,6,4597.72,2,1,2,212
2582,240,11,7066.16,1,3,3,133
2583,319,3,621.52,1,1,1,111
2584,132,8,6402.32,2,2,3,223
2585,37,10,8703.050000000001,3,3,4,334
2586,15,15,9530.22,4,4,4,444
2587,49,9,7904.360000000001,3,2,3,323
2588,264,12,10010.15,1,3,4,134
2589,92,6,4474.070000000001,2,1,2,212
2590,53,14,11847.619999999999,3,4,4,344
2591,62,10,6525.0,3,3,3,333
2592,136,12,8782.69,2,4,4,244
2593,32,10,9158.37,4,3,4,434
2594,86,9,4309.06,2,2,2,222
2595,41,14,13940.09,3,4,4,344
2596,12,15,13281.59,4,4,4,444
2597,596,8,1994.6,1,2,1,121
2598,253,10,3430.79,1,3,1,131
2599,52,6,3004.8,3,1,1,311
2600,291,13,5561.95,1,4,2,142
2601,13,12,8536.48,4,4,4,444
2602,90,6,5198.62,2,1,2,212
2603,39,16,10741.07,3,4,4,344
2604,168,12,9587.47,1,4,4,144
2605,40,10,4954.94,3,3,2,332
2606,219,6,3310.1499999999996,1,1,1,111
2607,169,11,6812.51,1,3,3,133
2608,178,8,2871.3399999999997,1,2,1,121
2609,9,6,1859.83,4,1,1,411
2610,102,5,3153.2799999999997,2,1,1,211
2611,83,8,7900.33,2,2,3,223
2612,61,8,3197.01,3,2,1,321
2613,31,10,7796.34,4,3,3,433
2614,310,6,3509.7000000000003,1,1,1,111
2615,670,7,6235.82,1,1,3,113
2616,21,13,7477.17,4,4,3,443
2617,56,13,5454.65,3,4,2,342
2618,608,10,6493.33,1,3,3,133
2619,33,9,5335.67,4,2,2,422
2620,33,10,3920.44,4,3,1,431
2621,5,13,11601.46,4,4,4,444
2622,144,12,5979.09,2,4,2,242
2623,66,11,5981.35,3,3,2,332
2624,111,8,7668.129999999999,2,2,3,223
2625,74,10,6409.63,3,3,3,333
2626,51,9,2700.84,3,2,1,321
2627,249,9,9785.14,1,2,4,124
2628,54,16,8274.4,3,4,4,344
2629,45,12,3579.49,3,4,1,341
2630,85,3,1100.6399999999999,2,1,1,211
2631,305,7,2970.45,1,1,1,111
2632,29,19,11196.31,4,4,4,444
2633,195,13,7213.97,1,4,3,143
2634,74,9,5465.38,3,2,2,322
2635,30,11,13843.35,4,3,4,434
2636,136,10,7637.73,2,3,3,233
2637,121,10,3183.8999999999996,2,3,1,231
2638,10,6,5192.25,4,1,2,412
2639,2,8,3320.75,4,2,1,421
2640,356,4,2155.13,1,1,1,111
2641,130,10,14301.25,2,3,4,234
2642,2,7,4850.599999999999,4,1,2,412
2643,83,12,5882.07,2,4,2,242
2644,2,16,10367.61,4,4,4,444
2645,105,10,9993.05,2,3,4,234
2646,412,6,5873.740000000001,1,1,2,112
2647,151,9,4238.35,2,2,1,221
2648,34,6,3833.4,3,1,1,311
2649,202,5,2369.11,1,1,1,111
2650,129,5,1864.6100000000001,2,1,1,211
2651,119,9,3040.25,2,2,1,221
2652,69,6,4664.35,3,1,2,312
2653,467,7,3448.78,1,1,1,111
2654,31,13,9397.52,4,4,4,444
2655,104,11,6867.66,2,3,3,233
2656,14,10,4591.610000000001,4,3,2,432
2657,40,10,4900.93,3,3,2,332
2658,14,15,8883.57,4,4,4,444
2659,21,13,12195.17,4,4,4,444
2660,78,8,8392.51,2,2,4,224
2661,170,9,4658.63,1,2,2,122
2662,217,8,5112.61,1,2,2,122
2663,51,13,12927.760000000002,3,4,4,344
2664,77,11,5841.25,2,3,2,232
2665,86,8,10166.18,2,2,4,224
2666,57,11,7009.8,3,3,3,333
2667,45,9,4235.75,3,2,1,321
2668,63,6,3860.02,3,1,1,311
2669,104,8,4527.52,2,2,2,222
2670,132,9,7360.02,2,2,3,223
2671,6,11,7847.53,4,3,3,433
2672,151,10,5634.51,2,3,2,232
2673,359,9,10606.64,1,2,4,124
2674,93,11,6758.65,2,3,3,233
2675,4,7,2079.52,4,1,1,411
2676,162,10,7745.469999999999,1,3,3,133
2677,100,3,866.12,2,1,1,211
2678,163,8,4714.0199999999995,1,2,2,122
2679,20,12,10273.38,4,4,4,444
2680,45,10,1888.02,3,3,1,331
2681,46,10,3644.07,3,3,1,331
2682,154,8,5442.4,1,2,2,122
2683,69,10,3882.6,3,3,1,331
2684,104,10,12146.89,2,3,4,234
2685,3,8,5014.92,4,2,2,422
2686,18,6,5780.73,4,1,2,412
2687,38,14,9869.85,3,4,4,344
2688,12,7,4436.89,4,1,2,412
2689,176,10,11168.98,1,3,4,134
2690,113,9,5320.42,2,2,2,222
2691,20,7,5637.88,4,1,2,412
2692,6,11,8488.93,4,3,4,434
2693,964,2,755.12,1,1,1,111
2694,63,9,5332.35,3,2,2,322
2695,258,12,5427.8099999999995,1,4,2,142
2696,88,7,1177.24,2,1,1,211
2697,177,11,5016.38,1,3,2,132
2698,87,8,4691.24,2,2,2,222
2699,132,7,6751.01,2,1,3,213
2700,27,12,7316.46,4,4,3,443
2701,183,8,4794.29,1,2,2,122
2702,54,6,4150.64,3,1,1,311
2703,2,7,4947.7,4,1,2,412
2704,111,10,4394.05,2,3,2,232
2705,605,7,3979.88,1,1,1,111
2706,96,11,6681.47,2,3,3,233
2707,15,10,5395.67,4,3,2,432
2708,173,13,4137.4400000000005,1,4,1,141
2709,105,12,8578.119999999999,2,4,4,244
2710,139,17,10543.33,2,4,4,244
2711,485,6,2630.61,1,1,1,111
2712,284,7,6229.6900000000005,1,1,3,113
2713,45,9,3003.89,3,2,1,321
2714,169,10,5941.639999999999,1,3,2,132
2715,16,10,6981.4,4,3,3,433
2716,30,11,7262.75,4,3,3,433
2717,290,7,2215.63,1,1,1,111
2718,103,11,6720.53,2,3,3,233
2719,144,12,8032.59,2,4,3,243
2720,436,10,8331.4,1,3,4,134
2721,265,12,5104.84,1,4,2,142
2722,6,6,3790.18,4,1,1,411
2723,32,7,9003.0,4,1,4,414
2724,144,6,3585.1,2,1,1,211
2725,441,6,2791.7799999999997,1,1,1,111
2726,169,7,3376.87,1,1,1,111
2727,152,12,7727.65,2,4,3,243
2728,11,12,3587.98,4,4,1,441
2729,54,14,13527.87,3,4,4,344
2730,131,8,6784.18,2,2,3,223
2731,7,11,6539.4400000000005,4,3,3,433
2732,180,11,8345.539999999999,1,3,4,134
2733,292,4,1399.92,1,1,1,111
2734,272,5,2356.65,1,1,1,111
2735,55,9,14452.67,3,2,4,324
2736,216,4,2504.7700000000004,1,1,1,111
2737,190,6,4338.93,1,1,2,112
2738,203,9,4490.96,1,2,2,122
2739,77,6,2398.21,2,1,1,211
2740,49,8,8517.52,3,2,4,324
2741,74,9,3669.0299999999997,3,2,1,321
2742,12,11,6357.47,4,3,3,433
2743,191,8,7263.530000000001,1,2,3,123
2744,54,9,8533.23,3,2,4,324
2745,48,6,2087.6,3,1,1,311
2746,65,13,10049.52,3,4,4,344
2747,31,9,4787.87,4,2,2,422
2748,448,5,2543.04,1,1,1,111
2749,259,10,7120.91,1,3,3,133
2750,39,8,4396.49,3,2,2,322
2751,81,11,10940.08,2,3,4,234
2752,182,9,6019.96,1,2,2,122
2753,222,11,11002.310000000001,1,3,4,134
2754,42,9,8468.18,3,2,4,324
2755,66,9,4736.17,3,2,2,322
2756,119,5,4808.79,2,1,2,212
2757,220,9,3443.46,1,2,1,121
2758,402,6,4013.7,1,1,1,111
2759,1,12,11847.57,4,4,4,444
2760,163,6,4448.32,1,1,2,112
2761,138,13,7085.86,2,4,3,243
2762,13,13,7384.33,4,4,3,443
2763,134,10,6961.74,2,3,3,233
2764,19,16,9770.28,4,4,4,444
2765,302,10,6451.42,1,3,3,133
